"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Mar 14 12:29:29 GMT 2023","Tue Mar 14 12:29:30 GMT 2023","968","tests.Learn.us_05","us_05_learn_glossary_2_test","TestGlossaryItems","","","TC_05.04 with parameters: de, FCA, NoReg","
        Check: Button [Trade now] or [Create account] under video banner [Capital.com]
        Language: All. License: All.
        "
"passed","Tue Mar 14 12:17:02 GMT 2023","Tue Mar 14 12:17:48 GMT 2023","46203","tests.Learn.us_05","us_05_learn_glossary_2_test","TestGlossaryItems","","","TC_05.05 with parameters: de, FCA, NoReg","
        Check: Button [Create account] on vertical banner
        Language: All. License: All.
        "
"failed","Tue Mar 14 12:06:00 GMT 2023","Tue Mar 14 12:06:05 GMT 2023","5062","tests.Learn.us_05","us_05_learn_glossary_2_test","TestGlossaryItems","","","TC_05.05 with parameters: de, FCA, NoReg","
        Check: Button [Create account] on vertical banner
        Language: All. License: All.
        "
"passed","Tue Mar 14 12:43:50 GMT 2023","Tue Mar 14 12:43:52 GMT 2023","1689","tests.Learn.us_05","us_05_learn_glossary_2_test","TestGlossaryItems","","","TC_05.03 with parameters: de, FCA, NoReg","
        Check: Video banner [Capital.com]
        Language: All. License: All.
        "
"failed","Tue Mar 14 12:42:40 GMT 2023","Tue Mar 14 12:42:45 GMT 2023","5099","tests.Learn.us_05","us_05_learn_glossary_2_test","TestGlossaryItems","","","TC_05.04 with parameters: de, FCA, NoReg","
        Check: Button [Trade now] or [Create account] under video banner [Capital.com]
        Language: All. License: All.
        "
"passed","Tue Mar 14 12:22:00 GMT 2023","Tue Mar 14 12:22:02 GMT 2023","2387","tests.Learn.us_05","us_05_learn_glossary_2_test","TestGlossaryItems","","","TC_05.02 with parameters: de, FCA, NoReg","
        Check: Header -> button [Trade Now]
        Language: All. License: All.
        "
"passed","Tue Mar 14 12:18:16 GMT 2023","Tue Mar 14 12:18:21 GMT 2023","5391","tests.Learn.us_05","us_05_learn_glossary_2_test","TestGlossaryItems","","","TC_05.01 with parameters: de, FCA, NoReg","
        Check: Header -> button [Log In]
        Language: All. License: All.
        "
"passed","Tue Mar 14 12:41:00 GMT 2023","Tue Mar 14 12:41:01 GMT 2023","1235","tests.Learn.us_05","us_05_learn_glossary_2_test","TestGlossaryItems","","","TC_05.02 with parameters: de, FCA, NoReg","
        Check: Header -> button [Trade Now]
        Language: All. License: All.
        "
"passed","Tue Mar 14 12:06:33 GMT 2023","Tue Mar 14 12:06:39 GMT 2023","6559","tests.Learn.us_05","us_05_learn_glossary_2_test","TestGlossaryItems","","","TC_05.06 with parameters: de, FCA, NoReg","
        Check: Button [1. Create your accaunt] in block [Steps trading]
        Language: All. License: All.
        "
"passed","Tue Mar 14 12:21:33 GMT 2023","Tue Mar 14 12:21:41 GMT 2023","7678","tests.Learn.us_05","us_05_learn_glossary_2_test","TestGlossaryItems","","","TC_05.01 with parameters: de, FCA, NoReg","
        Check: Header -> button [Log In]
        Language: All. License: All.
        "
"passed","Tue Mar 14 12:22:11 GMT 2023","Tue Mar 14 12:22:12 GMT 2023","872","tests.Learn.us_05","us_05_learn_glossary_2_test","TestGlossaryItems","","","TC_05.06 with parameters: de, FCA, NoReg","
        Check: Button [1. Create your accaunt] in block [Steps trading]
        Language: All. License: All.
        "
"failed","Tue Mar 14 12:08:48 GMT 2023","Tue Mar 14 12:08:54 GMT 2023","5120","tests.Learn.us_05","us_05_learn_glossary_2_test","TestGlossaryItems","","","TC_05.03 with parameters: de, FCA, NoReg","
        Check: Video banner [Capital.com]
        Language: All. License: All.
        "
"passed","Tue Mar 14 12:33:54 GMT 2023","Tue Mar 14 12:33:55 GMT 2023","881","tests.Learn.us_05","us_05_learn_glossary_2_test","TestGlossaryItems","","","TC_05.06 with parameters: de, FCA, NoReg","
        Check: Button [1. Create your accaunt] in block [Steps trading]
        Language: All. License: All.
        "
"passed","Tue Mar 14 12:33:36 GMT 2023","Tue Mar 14 12:33:43 GMT 2023","6819","tests.Learn.us_05","us_05_learn_glossary_2_test","TestGlossaryItems","","","TC_05.01 with parameters: de, FCA, NoReg","
        Check: Header -> button [Log In]
        Language: All. License: All.
        "
"passed","Tue Mar 14 12:20:28 GMT 2023","Tue Mar 14 12:21:05 GMT 2023","36773","tests.Learn.us_05","us_05_learn_glossary_2_test","TestGlossaryItems","","","TC_05.05 with parameters: de, FCA, NoReg","
        Check: Button [Create account] on vertical banner
        Language: All. License: All.
        "
