worker_id = gw0
2023-03-14 13:41:35.140524.   BUT_CREATE_YOUR_ACCOUNT =>
2023-03-14 13:41:35.152532.   => BUT_CREATE_YOUR_ACCOUNT IS PRESENT
1 checking element(s) with current CSS locator is(are) present(s) on this page
2023-03-14 13:41:35.388537   'Sign up' form is opened
2023-03-14 13:41:35.388586   SIGNUP_HEADER =>
2023-03-14 13:41:35.434837   SIGNUP_REF_LOGIN =>
2023-03-14 13:41:35.464111   SIGNUP_INPUT_EMAIL =>
2023-03-14 13:41:35.515432   SIGNUP_INPUT_PASSWORD =>
2023-03-14 13:41:35.551508   SIGNUP_SUBMIT_BTN =>
2023-03-14 13:41:35.608488   SIGNUP_PRIVACY_POLICY_ALL_2 =>
2023-03-14 13:41:41.138344   SIGNUP_PRIVACY_POLICY_ALL_1 =>
2023-03-14 13:41:41.154056   => SIGNUP_PRIVACY_POLICY_ALL
2023-03-14 13:41:41.250197.   'Sign up' form is closed
