"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Mar 01 08:55:20 GMT 2023","Wed Mar 01 08:55:36 GMT 2023","15432","tests.Capital.us_01","us_01_capital_test","Test_US_01","","","TC_08_04 with parameters: NoReg, da, BAH.   2023-03-01 08:55:20.637266","
        Check: widget ""Trading instrument""
        Language: All. Licence: All.
        Widget has 2 layouts
        "
"skipped","Wed Mar 01 08:48:30 GMT 2023","Wed Mar 01 08:48:30 GMT 2023","1","tests.Capital.us_01","us_01_capital_test","Test_US_01","","","TC_08_04 with parameters: NoReg, ar, FCA.   2023-03-01 08:48:30.283759","
        Check: widget ""Trading instrument""
        Language: All. Licence: All.
        Widget has 2 layouts
        "
"passed","Wed Mar 01 08:52:32 GMT 2023","Wed Mar 01 08:52:42 GMT 2023","9608","tests.Capital.us_01","us_01_capital_test","Test_US_01","","","TC_08_06 with parameters: NoReg, de, BAH.   2023-03-01 08:52:32.479922","
        Check: widget ""Trading instrument""
        Language: All. Licence: All.
        Widget has 2 layouts
        "
"passed","Wed Mar 01 08:55:59 GMT 2023","Wed Mar 01 08:56:16 GMT 2023","16939","tests.Capital.us_01","us_01_capital_test","Test_US_01","","","TC_08_01 with parameters: NoReg, ar, CCSTV.   2023-03-01 08:55:59.770873","
        Check: widget ""Trading instrument""
        Language: ALL. Licence: All.
        Widget has 2 layouts
        "
"skipped","Wed Mar 01 08:50:09 GMT 2023","Wed Mar 01 08:50:09 GMT 2023","1","tests.Capital.us_01","us_01_capital_test","Test_US_01","","","TC_02_01 with parameters: NoReg, de, BAH.   2023-03-01 08:50:09.737573","
        Check: Header -> button [Trade Now]
        Language: All. License: All.
        "
"passed","Wed Mar 01 08:46:05 GMT 2023","Wed Mar 01 08:46:18 GMT 2023","12492","tests.Capital.us_01","us_01_capital_test","Test_US_01","","","TC_08_05 with parameters: NoReg, ar, ASIC.   2023-03-01 08:46:05.956932","
        Check: widget ""Trading instrument""
        Language: All. Licence: All.
        Widget has 2 layouts
        "
"skipped","Wed Mar 01 08:49:56 GMT 2023","Wed Mar 01 08:49:56 GMT 2023","1","tests.Capital.us_01","us_01_capital_test","Test_US_01","","","TC_14_01 with parameters: NoReg, de, ASIC.   2023-03-01 08:49:56.236279","
        Check: widget ""Trading calculator"" -> button ""Start trading""
        Language: All. Licence: All.
        "
"passed","Wed Mar 01 08:49:19 GMT 2023","Wed Mar 01 08:49:31 GMT 2023","12299","tests.Capital.us_01","us_01_capital_test","Test_US_01","","","TC_08_03 with parameters: NoReg, de, ASIC.   2023-03-01 08:49:19.200226","
        Check: widget ""Trading instrument""
        Language: All. Licence: All.
        Widget has 2 layouts
        "
"skipped","Wed Mar 01 08:52:04 GMT 2023","Wed Mar 01 08:52:04 GMT 2023","0","tests.Capital.us_01","us_01_capital_test","Test_US_01","","","TC_11_01 with parameters: NoReg, bg, FCA.   2023-03-01 08:52:04.454158","
        Check: widget ""Explore our platform"" -> button ""Try now""
        Language: All. Licence: All.
        "
"skipped","Wed Mar 01 08:53:05 GMT 2023","Wed Mar 01 08:53:21 GMT 2023","16674","tests.Capital.us_01","us_01_capital_test","Test_US_01","","","TC_03_01 with parameters: NoReg, da, BAH.   2023-03-01 08:53:05.046345","
        Check: tab ""1"" -> button ""Trade now""
        Language: EN. License: All.
        "
"passed","Wed Mar 01 08:44:43 GMT 2023","Wed Mar 01 08:44:46 GMT 2023","3394","tests.Capital.us_01","us_01_capital_test","Test_US_01","","","TC_01_01 with parameters: NoReg, de, FCA.   2023-03-01 08:44:43.493571","
        Check: Header -> button [Log In]
        Language: All. License: All.
        "
"skipped","Wed Mar 01 08:51:12 GMT 2023","Wed Mar 01 08:51:12 GMT 2023","2","tests.Capital.us_01","us_01_capital_test","Test_US_01","","","TC_05_01 with parameters: NoReg, bg, FCA.   2023-03-01 08:51:12.040937","
        Check: tab ""Discover Pro Trading"" -> button ""Learn more""
        Language: only En. Licence: only ASIC.
        "
"skipped","Wed Mar 01 08:44:25 GMT 2023","Wed Mar 01 08:44:25 GMT 2023","1","tests.Capital.us_01","us_01_capital_test","Test_US_01","","","TC_11_01 with parameters: NoReg, de, CYSEC.   2023-03-01 08:44:25.745033","
        Check: widget ""Explore our platform"" -> button ""Try now""
        Language: All. Licence: All.
        "
"passed","Wed Mar 01 08:51:14 GMT 2023","Wed Mar 01 08:51:26 GMT 2023","12230","tests.Capital.us_01","us_01_capital_test","Test_US_01","","","TC_08_02 with parameters: NoReg, bg, FCA.   2023-03-01 08:51:14.264629","
        Check: widget ""Trading instrument""
        Language: All. Licence: All.
        Widget has 2 layouts
        "
