worker_id = gw0
2023-03-14 12:42:21.180898.   BUT_CREATE_YOUR_ACCOUNT =>
2023-03-14 12:42:21.195002.   => BUT_CREATE_YOUR_ACCOUNT IS PRESENT
1 checking element(s) with current CSS locator is(are) present(s) on this page
2023-03-14 12:42:21.833100   'Sign up' form is opened
2023-03-14 12:42:21.833158   SIGNUP_HEADER =>
2023-03-14 12:42:21.886237   SIGNUP_REF_LOGIN =>
2023-03-14 12:42:21.960978   SIGNUP_INPUT_EMAIL =>
2023-03-14 12:42:22.016316   SIGNUP_INPUT_PASSWORD =>
2023-03-14 12:42:22.114721   SIGNUP_SUBMIT_BTN =>
2023-03-14 12:42:22.188398   SIGNUP_PRIVACY_POLICY_ALL_2 =>
2023-03-14 12:42:22.217084   => SIGNUP_PRIVACY_POLICY_ALL
2023-03-14 12:42:22.447386.   'Sign up' form is closed
