worker_id = gw0
2023-03-14 11:27:18.682083.   BUT_CREATE_YOUR_ACCOUNT =>
2023-03-14 11:27:18.690064.   => BUT_CREATE_YOUR_ACCOUNT IS PRESENT
1 checking element(s) with current CSS locator is(are) present(s) on this page
2023-03-14 11:27:19.219610   'Sign up' form is opened
2023-03-14 11:27:19.219694   SIGNUP_HEADER =>
2023-03-14 11:27:19.269510   SIGNUP_REF_LOGIN =>
2023-03-14 11:27:19.299406   SIGNUP_INPUT_EMAIL =>
2023-03-14 11:27:19.369107   SIGNUP_INPUT_PASSWORD =>
2023-03-14 11:27:19.401928   SIGNUP_SUBMIT_BTN =>
2023-03-14 11:27:19.432644   SIGNUP_PRIVACY_POLICY_ALL_2 =>
2023-03-14 11:27:19.466821   => SIGNUP_PRIVACY_POLICY_ALL
2023-03-14 11:27:19.694441.   'Sign up' form is closed
