"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Fri Jan 27 00:55:37 GMT 2023","Fri Jan 27 00:55:37 GMT 2023","13","tests","capital_page_test","Tests","","","TC_03_01 with parameters: NoReg, hr, FCA.   2023-01-27 00:55:37.778225","
        Check: tab ""1"" -> button ""Trade now""
        Language: EN. License: All.
        "
"passed","Fri Jan 27 02:05:03 GMT 2023","Fri Jan 27 02:05:04 GMT 2023","697","tests","capital_page_test","Tests","","","TC_02_02 with parameters: NoReg, sk, CCSTV.   2023-01-27 02:05:03.786816","
        Check: Banner [Main] -> button [Kostenloses Demokonto]
        Language: All, except En. License: All.
        "
"skipped","Thu Jan 26 23:41:50 GMT 2023","Thu Jan 26 23:41:50 GMT 2023","9","tests","capital_page_test","Tests","","","TC_03_03 with parameters: NoReg, bg, ASIC.   2023-01-26 23:41:50.181324","
        Check: tab ""Spread betting"" -> button ""Open account""
        Language: only En. Licence: All.
        "
"passed","Fri Jan 27 00:45:00 GMT 2023","Fri Jan 27 00:45:01 GMT 2023","454","tests","capital_page_test","Tests","","","TC_01_02 with parameters: NoReg, es, CYSEC.   2023-01-27 00:45:00.802290","
        Check: Header -> button [Trade Now]
        Language: All. License: All.
        "
"passed","Fri Jan 27 01:15:33 GMT 2023","Fri Jan 27 01:15:45 GMT 2023","12148","tests","capital_page_test","Tests","","","TC_08_06 with parameters: NoReg, id, CCSTV.   2023-01-27 01:15:33.358705","
        Check: widget ""Trading instrument""
        Language: All. Licence: All.
        Widgen has 2 layouts
        "
"skipped","Fri Jan 27 02:11:15 GMT 2023","Fri Jan 27 02:11:15 GMT 2023","1","tests","capital_page_test","Tests","","","TC_05_01 with parameters: NoReg, sl, BAH.   2023-01-27 02:11:15.711467","
        Check: tab ""Discover Pro Trading"" -> button ""Learn more""
        Language: only En. Licence: only ASIC.
        "
"skipped","Fri Jan 27 02:39:02 GMT 2023","Fri Jan 27 02:39:02 GMT 2023","22","tests","capital_page_test","Tests","","","TC_03_03 with parameters: NoReg, zh, ASIC.   2023-01-27 02:39:02.459147","
        Check: tab ""Spread betting"" -> button ""Open account""
        Language: only En. Licence: All.
        "
"passed","Fri Jan 27 00:45:13 GMT 2023","Fri Jan 27 00:45:24 GMT 2023","10692","tests","capital_page_test","Tests","","","TC_08_02 with parameters: NoReg, es, CYSEC.   2023-01-27 00:45:13.315303","
        Check: widget ""Trading instrument""
        Language: All. Licence: All.
        Widgen has 2 layouts
        "
"passed","Thu Jan 26 23:58:36 GMT 2023","Thu Jan 26 23:58:37 GMT 2023","700","tests","capital_page_test","Tests","","","TC_07_01 with parameters: NoReg, cs, BAH.   2023-01-26 23:58:36.744005","
        Check: Banner [Warum Capital.com?] -> button [Jetzt traden]
        Language: All, ecxept En. License: All.
        "
"skipped","Fri Jan 27 00:59:39 GMT 2023","Fri Jan 27 00:59:39 GMT 2023","1","tests","capital_page_test","Tests","","","TC_05_01 with parameters: NoReg, et, FCA.   2023-01-27 00:59:39.121010","
        Check: tab ""Discover Pro Trading"" -> button ""Learn more""
        Language: only En. Licence: only ASIC.
        "
"passed","Fri Jan 27 00:53:46 GMT 2023","Fri Jan 27 00:53:51 GMT 2023","5401","tests","capital_page_test","Tests","","","TC_16_01 with parameters: NoReg, hr, NBRB.   2023-01-27 00:53:46.066596","
        Check: Banner of counters -> button ""Try now""
        Language: All. Licence: All.
        "
"passed","Fri Jan 27 01:44:54 GMT 2023","Fri Jan 27 01:44:55 GMT 2023","482","tests","capital_page_test","Tests","","","TC_09_01 with parameters: NoReg, pt, CYSEC.   2023-01-27 01:44:54.509484","
        Check: widget ""Still looking for ..."" -> button ""1. Ctreated your account""
        Language: All. Licence: All.
        "
"skipped","Fri Jan 27 00:59:38 GMT 2023","Fri Jan 27 00:59:38 GMT 2023","1","tests","capital_page_test","Tests","","","TC_03_01 with parameters: NoReg, et, FCA.   2023-01-27 00:59:38.978881","
        Check: tab ""1"" -> button ""Trade now""
        Language: EN. License: All.
        "
